# gpu=NVIDIA GB10 sm_count=48 arch=sm_121a cutlass=4.6.2 warmup=20 iters=100 repeats=2 l2_flush_bytes=50331648 calibration=b12x-only graph_replay=1
shape	m	n	k	tile_m	tile_n	tile_k	work_tiles	sm_count	split_k_slices	large_m_unroll	status	median_us	min_us	max_us	cos	max_abs	samples_us
indexer_wq_b	4	4096	1280	16	128	128	32	48	2	None	pass	29.696	27.808	31.744	0.9999960661	0.03125000	29.792,29.728,29.696,28.736,29.696,28.672,29.760,29.696,29.728,29.696,29.024,28.864,28.736,28.672,29.696,29.664,28.960,28.672,29.696,29.792,28.672,29.696,28.736,28.672,29.728,28.672,29.696,29.696,29.696,29.696,28.768,29.696,28.704,29.696,29.696,29.696,29.696,29.664,29.696,29.632,29.696,28.672,28.096,29.696,29.696,29.664,29.696,28.512,29.600,29.696,28.512,28.576,29.696,29.664,30.720,31.744,28.672,29.696,29.696,29.600,28.672,29.824,28.352,28.672,28.672,28.672,28.672,29.696,29.696,29.696,28.480,28.672,29.696,29.696,28.704,29.664,29.696,28.672,29.696,29.696,29.696,29.696,28.672,28.672,29.696,29.696,29.728,28.672,28.672,28.672,28.640,28.672,29.696,29.696,28.800,28.672,29.696,29.696,28.928,29.472,29.952,29.696,29.696,28.640,28.640,27.808,29.792,28.672,28.064,28.832,29.696,29.792,29.760,29.696,29.792,29.824,29.728,29.696,28.800,29.760,29.888,28.480,29.760,29.792,28.704,28.512,29.792,29.728,29.792,29.664,29.792,29.792,29.632,29.664,29.760,29.760,29.792,29.632,29.792,29.792,29.760,29.664,29.792,29.792,30.624,30.688,29.792,29.792,28.000,29.760,29.824,29.760,29.696,29.696,29.696,29.760,27.904,29.696,29.696,29.536,28.736,29.696,29.696,29.728,29.728,28.800,29.792,29.824,28.640,28.736,29.824,28.896,29.792,28.736,29.824,29.792,29.760,29.760,29.760,29.792,29.760,29.760,28.768,29.760,29.760,29.792,29.792,29.792,29.792,29.824,29.792,29.664,28.736,28.768,28.672,29.728,29.664,29.696,29.696,28.416
indexer_wq_b	4	4096	1280	32	64	128	64	48	1	None	pass	28.640	27.072	37.888	1.0000000000	0.00000000	28.672,28.736,27.104,28.704,28.704,28.736,28.736,29.664,29.824,28.928,28.672,28.640,27.680,28.640,27.648,28.448,28.576,28.640,28.480,27.648,27.744,27.552,27.648,28.672,28.832,28.640,27.648,27.648,28.672,28.672,28.640,28.672,28.576,27.616,27.648,27.584,28.672,27.904,28.672,28.672,28.640,28.640,28.672,28.672,28.704,28.576,28.640,28.672,28.640,27.648,28.640,28.672,28.544,28.672,27.872,28.640,37.888,27.616,27.648,28.608,27.616,28.768,28.640,28.672,28.544,28.704,28.640,27.872,28.480,27.648,28.672,28.576,27.808,28.672,28.608,29.696,29.696,28.672,28.640,27.648,27.680,27.616,27.744,28.640,28.608,27.648,27.680,27.648,28.672,28.640,28.672,27.616,28.672,27.648,27.584,28.640,27.648,27.520,27.648,28.448,28.928,28.704,28.704,27.072,27.072,28.736,28.736,28.640,28.608,28.704,27.648,28.736,27.904,28.704,28.672,28.608,28.672,28.512,27.872,27.808,28.672,27.648,28.640,28.704,28.672,27.680,27.616,27.680,28.672,27.648,27.680,28.672,28.672,27.680,28.672,27.648,28.672,28.704,28.672,27.680,28.704,27.680,28.672,28.576,30.720,29.696,28.864,28.672,27.648,28.064,28.672,28.672,27.680,27.616,28.672,28.672,28.448,28.672,28.672,28.736,28.640,27.936,27.552,28.640,27.648,28.704,27.680,27.488,27.776,28.640,28.704,28.672,28.768,27.680,27.584,28.672,27.808,27.872,28.672,27.648,27.744,28.672,27.680,27.680,27.616,27.680,28.640,27.680,27.616,28.672,27.744,28.512,28.672,27.680,27.616,28.640,28.640,28.672,28.672,28.416
indexer_wq_b	4	4096	1280	32	64	128	64	48	2	None	pass	28.704	27.776	34.560	0.9999960661	0.03125000	28.768,29.728,28.736,29.728,28.736,28.736,28.672,29.664,29.728,28.608,28.672,28.544,28.608,29.696,28.608,28.640,28.672,28.672,28.672,27.808,29.856,29.696,30.752,28.064,28.640,29.696,29.696,28.608,28.672,28.672,28.800,28.480,28.672,28.608,28.672,28.608,28.640,27.936,28.672,29.536,29.696,29.632,28.640,29.696,28.704,28.768,29.696,28.640,28.672,28.064,28.608,28.704,28.608,28.576,28.672,28.704,28.864,28.672,29.760,29.696,28.704,28.000,28.672,28.832,28.736,28.096,28.672,29.696,28.672,27.808,29.696,28.672,28.672,28.704,28.672,28.064,28.128,28.128,28.672,28.672,28.608,28.704,34.560,28.736,29.696,28.672,28.704,29.728,30.560,28.672,28.672,27.840,27.904,30.720,28.672,28.832,28.704,29.536,29.696,28.416,28.704,28.704,29.728,28.608,28.608,28.704,28.736,28.640,28.672,29.824,28.768,28.736,28.000,28.704,28.128,28.736,28.704,28.096,28.672,28.736,28.768,27.840,28.096,28.672,28.832,28.160,29.760,28.064,27.904,29.728,28.768,29.824,28.736,29.600,28.000,28.224,28.160,28.032,28.832,29.536,28.672,29.696,28.032,28.736,28.096,28.768,27.936,29.792,30.784,30.784,28.128,28.672,29.824,29.792,29.760,27.904,28.768,29.792,28.768,29.824,29.664,28.704,28.768,28.736,29.600,28.704,28.768,28.736,29.792,28.704,28.000,28.768,29.728,28.736,28.736,28.768,28.768,28.064,28.704,28.608,28.736,28.192,28.160,27.872,28.768,27.776,29.760,28.768,28.800,28.224,28.736,28.224,28.768,28.736,28.640,28.480,28.768,28.672,28.576,28.416
indexer_wq_b	4	4096	1280	32	128	128	32	48	1	None	pass	28.640	27.424	36.960	1.0000000000	0.00000000	27.680,27.712,27.712,27.680,27.680,28.736,28.704,27.680,27.680,28.640,27.648,27.680,28.672,29.856,28.576,27.648,28.672,27.424,27.648,28.768,28.672,28.768,27.648,28.672,27.648,28.640,28.672,27.936,27.968,27.456,28.672,28.672,28.672,27.648,28.640,27.456,28.672,27.552,27.648,27.520,27.872,27.648,27.616,28.672,28.672,28.640,28.672,27.648,28.672,27.456,27.648,28.672,28.672,30.720,28.960,30.720,27.904,28.672,28.672,27.648,29.696,28.704,28.672,28.736,28.544,28.672,27.520,28.672,28.672,28.704,28.672,27.648,28.672,27.648,27.648,28.576,27.648,28.672,27.648,28.672,28.672,27.648,28.672,27.744,28.704,27.648,28.672,28.672,28.672,36.960,27.648,27.648,28.672,27.616,27.680,27.648,28.672,27.648,28.672,28.480,28.608,27.648,27.712,27.712,28.704,27.712,27.904,28.000,27.648,28.736,27.552,28.672,28.640,28.704,28.672,27.648,28.768,28.704,28.672,28.672,27.904,28.768,28.544,28.032,28.672,27.648,27.648,28.672,27.712,28.704,27.648,27.808,28.704,28.480,28.672,27.680,28.608,28.672,27.808,29.632,27.744,28.704,27.648,28.704,28.576,28.672,28.704,28.672,27.968,28.672,27.648,28.672,27.936,29.120,29.632,29.728,28.672,28.800,28.672,28.608,27.648,28.512,27.616,33.728,27.776,27.584,28.704,28.640,28.704,27.648,28.640,28.672,28.000,28.672,27.744,28.672,29.696,28.672,27.648,28.672,27.808,28.704,28.544,28.672,28.640,28.672,28.608,28.672,28.672,28.096,27.680,28.672,28.672,28.672,27.808,28.704,27.648,28.640,28.704,28.448
indexer_wq_b	4	4096	1280	32	128	128	32	48	2	None	pass	29.696	27.936	31.808	0.9999960661	0.03125000	28.864,29.728,29.760,28.960,28.640,28.800,29.696,29.696,27.936,28.672,29.696,28.672,28.672,28.672,29.696,28.672,28.672,28.992,29.696,28.672,28.672,28.672,29.696,29.728,29.088,30.720,29.472,29.664,29.696,28.640,29.632,29.696,28.672,29.664,29.600,28.672,29.696,29.696,28.672,29.056,28.672,28.800,29.696,29.760,29.760,29.792,29.696,28.864,28.736,29.792,29.568,28.736,29.792,29.792,29.760,28.640,29.792,28.768,29.696,28.736,28.864,28.800,29.760,28.672,28.768,30.688,29.792,29.056,29.792,29.600,29.696,28.800,29.760,28.864,28.704,29.760,29.728,28.704,29.696,29.696,29.760,28.736,29.824,30.752,28.736,28.736,28.672,28.768,28.672,28.864,28.832,29.696,30.784,31.808,30.624,29.696,30.592,28.704,28.672,28.384,28.768,29.728,29.824,28.736,29.696,28.832,28.704,28.832,28.640,29.824,28.992,29.632,29.024,28.928,30.816,29.824,29.696,29.792,29.792,29.760,29.792,29.792,29.728,29.824,29.664,29.696,29.696,29.824,29.760,29.728,29.760,29.760,29.760,29.760,28.800,29.792,29.792,29.760,30.784,29.664,28.960,30.688,28.736,29.760,29.792,28.992,29.792,29.664,29.792,29.792,29.792,29.760,29.792,29.792,28.960,31.648,30.784,29.824,29.760,29.792,29.888,29.792,29.792,29.824,28.768,29.792,29.792,28.800,29.792,28.768,29.760,29.792,29.792,29.760,29.760,28.928,28.832,29.760,29.728,29.792,29.824,29.792,29.792,29.760,29.792,29.760,29.792,29.792,29.760,29.824,28.768,29.792,29.664,29.760,29.440,29.664,29.728,29.696,29.728,29.472
indexer_wq_b	4	4096	1280	64	64	128	64	48	1	None	pass	28.768	27.936	37.856	1.0000000000	0.00000000	30.944,28.736,28.672,28.736,28.704,30.720,28.768,28.672,28.672,29.792,28.768,30.720,28.704,28.736,28.768,29.696,29.728,28.544,29.792,31.584,28.960,29.120,28.736,28.960,28.672,29.792,28.768,29.024,30.720,28.768,28.768,28.736,28.640,28.832,28.896,28.800,28.640,28.768,28.800,28.768,28.704,28.768,28.768,28.736,28.640,28.608,28.768,28.672,28.608,29.792,28.768,28.800,28.896,29.760,28.768,29.792,28.096,28.704,28.928,30.784,28.736,28.832,28.768,28.640,28.704,28.736,28.768,30.656,28.736,28.736,29.760,29.792,28.768,29.792,28.704,29.152,28.768,28.736,28.640,28.768,28.736,28.800,29.792,29.792,28.640,31.776,31.808,29.152,29.760,28.736,29.696,28.704,29.120,28.768,28.672,29.696,29.120,29.696,28.672,28.448,28.864,28.704,28.768,28.768,28.736,28.640,28.704,28.640,28.672,28.704,28.672,28.704,28.672,30.720,29.600,28.640,30.688,28.672,37.856,28.672,29.664,28.704,28.896,28.672,28.640,29.760,28.672,29.664,28.640,28.672,29.184,29.056,28.704,29.728,29.632,29.728,28.736,28.672,28.928,28.896,29.024,30.752,28.672,28.672,28.672,28.704,28.672,29.696,28.736,29.696,28.672,29.696,29.696,29.728,28.640,29.696,30.752,30.528,31.712,28.608,28.640,28.736,29.728,29.088,29.696,28.416,28.704,30.720,28.672,28.800,30.752,28.768,27.936,29.728,28.704,30.752,28.032,28.640,28.672,29.728,29.664,28.928,28.640,29.728,27.968,29.632,29.728,28.768,28.768,28.832,28.640,28.800,28.704,28.672,28.064,28.640,28.672,29.632,29.664,28.288
indexer_wq_b	4	4096	1280	64	64	128	64	48	2	None	pass	28.736	28.000	31.744	0.9999960661	0.03125000	28.960,28.736,28.704,28.896,28.704,28.704,28.480,28.672,29.824,28.736,28.736,28.704,28.704,28.672,28.832,29.760,28.736,28.608,28.768,28.736,28.736,29.696,28.736,28.736,30.752,30.752,28.736,29.760,28.736,28.672,28.736,28.864,28.736,28.672,28.832,28.736,28.736,28.736,28.736,28.768,28.768,28.736,28.128,28.768,28.000,29.760,28.608,28.768,28.736,28.576,28.864,28.800,28.768,28.768,28.736,28.768,28.768,29.760,28.768,28.736,29.760,28.736,28.768,28.608,28.736,28.768,28.736,28.768,28.736,29.792,28.672,28.672,28.736,28.704,28.864,28.800,28.768,28.736,28.768,29.728,28.768,29.632,29.792,28.736,29.920,28.768,29.728,28.736,28.768,29.792,28.704,30.720,30.784,28.768,28.672,28.640,28.672,28.672,28.672,28.384,28.768,28.576,28.672,28.704,28.672,28.832,28.800,28.736,28.672,28.800,28.768,28.736,28.768,28.768,28.736,28.672,28.768,28.736,28.672,28.640,28.864,29.792,28.672,29.792,28.736,28.736,28.640,29.760,28.736,29.760,28.672,28.192,28.736,28.768,28.672,28.672,28.160,28.160,28.480,28.768,29.696,29.792,28.768,28.736,28.768,28.768,28.672,28.736,29.792,30.752,28.704,28.672,28.896,28.736,28.768,28.768,29.696,31.744,30.816,30.688,28.768,28.768,28.160,28.608,28.192,28.736,28.768,28.608,29.792,29.792,28.736,28.640,28.736,28.768,28.768,30.656,28.800,28.736,28.768,28.640,30.784,29.792,28.768,28.640,28.768,29.792,28.800,28.576,29.728,29.792,28.640,28.640,28.736,28.768,28.672,28.640,28.672,28.672,29.728,28.416
indexer_wq_b	4	4096	1280	64	128	128	32	48	1	None	pass	28.672	27.616	37.952	1.0000000000	0.00000000	28.832,34.784,28.640,27.968,28.704,27.712,28.704,28.672,28.704,28.000,28.480,28.096,28.736,28.000,28.512,28.640,28.160,27.744,28.672,28.736,28.736,29.792,28.576,28.032,27.744,27.840,28.640,29.792,28.768,29.792,28.736,28.704,28.736,28.768,27.648,28.704,28.096,28.768,28.768,28.608,28.000,27.968,29.760,28.640,28.640,29.696,29.792,30.688,29.824,28.736,29.696,27.936,28.672,29.760,28.768,28.608,28.736,29.760,28.096,28.640,28.736,27.712,27.968,27.872,28.128,28.672,28.704,28.448,28.000,27.808,28.768,28.608,28.736,28.768,28.736,28.576,28.736,27.744,28.768,27.712,28.736,27.712,37.952,27.968,28.736,28.704,27.680,27.936,28.128,28.736,28.064,27.712,27.968,28.736,28.672,28.672,29.696,27.648,27.648,28.352,27.872,28.768,28.736,28.032,28.736,28.704,28.672,27.648,28.608,28.704,28.704,28.672,28.736,28.672,29.536,28.736,28.480,28.704,28.640,28.672,28.768,28.672,29.760,28.672,27.872,28.672,29.056,28.064,28.704,28.672,28.672,27.808,28.672,28.672,28.672,28.704,27.904,28.640,27.712,28.672,28.672,27.648,28.672,28.640,27.648,28.640,28.672,27.776,27.808,27.968,28.512,27.712,28.064,29.728,27.680,27.840,28.672,28.672,29.696,30.720,28.672,28.672,27.936,27.968,28.672,28.608,27.744,29.728,28.672,28.672,27.840,27.680,27.808,28.672,28.672,27.872,28.640,28.704,28.576,27.680,28.800,29.600,28.672,28.640,28.672,28.672,28.672,28.672,29.696,28.704,28.704,29.664,28.672,27.648,28.672,27.744,27.616,29.728,28.576,29.280
indexer_wq_b	4	4096	1280	64	128	128	32	48	2	None	pass	29.792	28.480	38.368	0.9999960661	0.03125000	30.912,30.752,30.752,30.848,29.024,28.672,28.896,30.720,28.704,28.800,28.960,29.792,28.832,30.784,29.664,30.816,30.752,28.928,29.856,30.784,30.688,29.216,30.720,28.736,30.656,29.888,30.816,28.736,28.928,29.664,28.960,29.760,30.688,30.784,30.816,29.824,29.024,29.760,30.816,29.760,30.688,29.792,29.024,29.792,30.720,28.800,30.816,29.152,30.624,30.752,29.792,29.760,29.088,30.880,29.792,29.792,30.784,28.928,30.816,29.760,29.888,30.688,30.784,30.816,29.792,28.928,29.760,28.992,30.688,28.864,30.848,29.792,30.656,30.784,30.784,29.824,30.784,30.624,29.184,30.816,30.816,30.688,29.120,28.800,30.720,29.088,30.912,30.944,30.784,29.792,29.792,30.784,29.792,30.656,29.728,28.736,28.864,30.688,29.696,29.472,29.344,28.832,30.784,29.728,29.728,29.952,30.816,28.480,30.560,30.848,29.792,30.816,29.760,29.632,29.760,29.792,29.664,29.760,29.088,29.056,30.816,30.720,30.816,30.848,30.624,29.088,28.768,30.816,29.952,30.816,30.848,29.024,30.080,29.792,29.792,30.016,30.848,29.760,28.928,29.824,30.784,30.816,29.760,30.656,29.216,29.056,29.696,29.184,29.120,29.216,30.816,30.784,29.760,29.760,30.784,28.800,29.792,29.920,30.816,30.048,30.816,31.776,38.368,29.792,29.792,30.784,29.760,30.816,28.832,30.208,28.832,30.784,29.888,28.960,30.112,29.760,29.792,30.784,29.792,29.792,29.152,29.056,30.816,29.760,30.816,28.864,29.184,29.248,30.784,29.216,28.736,29.184,28.736,29.792,30.624,31.776,30.720,28.768,30.720,29.472
indexer_wq_b	4	4096	1280	128	64	128	64	48	1	None	pass	43.296	43.040	59.232	1.0000000000	0.00000000	43.136,43.072,43.136,43.072,43.104,43.072,43.136,43.232,43.456,43.232,43.296,43.392,43.264,45.152,43.456,43.488,43.328,43.200,44.928,45.056,43.360,43.360,43.232,43.488,45.056,43.392,43.392,43.328,43.392,43.200,43.392,45.088,52.224,43.424,43.360,45.024,45.152,45.024,43.264,43.456,43.264,43.296,43.296,43.232,43.296,43.424,43.360,43.520,43.424,43.456,43.360,43.200,45.120,43.392,43.264,43.392,43.392,43.424,43.360,43.232,43.488,43.328,43.264,43.328,43.360,43.296,43.296,43.392,43.136,43.168,43.360,43.296,43.200,43.360,43.296,43.296,43.392,43.264,43.296,43.328,43.424,43.392,43.328,43.392,43.264,43.424,43.168,43.328,45.152,43.296,43.392,43.360,43.296,43.296,43.264,43.168,43.200,43.232,43.296,43.040,59.232,51.232,45.088,43.072,43.104,43.104,43.072,43.968,43.040,43.200,43.424,43.232,43.424,43.232,43.360,43.072,43.104,45.056,43.360,43.168,43.264,43.296,43.232,43.264,43.200,43.392,43.200,43.104,43.232,43.328,43.264,43.936,43.168,43.232,43.232,43.424,43.296,43.136,43.040,43.328,43.168,43.168,43.104,43.264,43.392,44.960,43.040,44.032,43.104,43.104,43.104,43.264,43.296,43.200,43.200,43.136,43.296,43.136,43.360,43.136,43.232,43.232,43.200,43.296,43.296,43.296,43.264,43.296,43.264,43.200,43.168,43.296,43.136,44.928,43.168,43.264,43.168,43.200,43.168,43.200,43.136,43.264,43.072,43.200,45.056,43.168,43.424,43.328,43.200,43.200,43.232,43.200,43.200,43.360,43.200,43.264,43.200,43.392,43.296,44.832
